STA00000147,19660222,MIN,48,,,SD,
STA00010000,19660222,ERR,0,,,SD,
STA00010095,19660222,MAX,33,,,SD,
STA00010095,19660222,MIN,-42,,,SD,
STA00000147,19660223,MAX,81,,,SD,
STA00000147,19660223,MIN,54,,,SD,
STA00010000,19660223,ERR,0,,,SD,
STA00010095,19660223,MAX,40,,,SD,
STA00010095,19660223,MIN,17,,,SD,
STA00000147,19660224,MAX,104,,,SD,
STA00000147,19660224,MIN,73,,,SD,
STA00010000,19660224,ERR,0,,,SD,
STA00010095,19660224,MAX,56,,,SD,
STA00010095,19660224,MIN,14,,,SD,
STA00000147,19660225,MAX,116,,,SD,
STA00000147,19660225,MIN,60,,,SD,
STA00010000,19660225,ERR,0,,,SD,
STA00010095,19660225,MAX,20,,,SD,
STA00010095,19660225,MIN,4,,,SD,
STA00000147,19660226,MAX,129,,,SD,
STA00000147,19660226,MIN,88,,,SD,
STA00010000,19660226,ERR,0,,,SD,
STA00010095,19660226,MAX,15,,,SD,
STA00010095,19660226,MIN,-57,,,SD,
STA00000147,19660227,MAX,100,,,SD,
STA00000147,19660227,MIN,88,,F,SD,
STA00010000,19660227,ERR,6,,,SD,
STA00010095,19660227,MAX,-39,,,SD,
STA00010095,19660227,MIN,-74,,,SD,
STA00000147,19660228,MAX,75,,F,SD,
STA00000147,19660228,MIN,63,,,SD,
STA00010000,19660228,ERR,0,,,SD,
STA00010095,19660228,MAX,25,,,SD,
STA00010095,19660228,MIN,-43,,,SD,
STA00000147,19660301,MAX,100,,,SD,
STA00000147,19660301,MIN,66,,,SD,
STA00010000,19660301,ERR,42,,,SD,
STA00010095,19660301,MAX,-21,,,SD,
STA00010095,19660301,MIN,-37,,,SD,
STA00000147,19660302,MAX,79,,,SD,
STA00000147,19660302,MIN,60,,,SD,
STA00010000,19660302,ERR,16,,,SD,
STA00010095,19660302,MAX,4,,,SD,
STA00010095,19660302,MIN,-40,,,SD,
STA00000147,19660303,MAX,54,,,SD,
STA00000147,19660303,MIN,46,,,SD,
STA00010000,19660303,ERR,6,,,SD,
STA00010095,19660303,MAX,10,,,SD,
STA00010095,19660303,MIN,-30,,,SD,
STA00000147,19660304,MAX,84,,,SD,
STA00000147,19660304,MIN,29,,,SD,
STA00010000,19660304,ERR,0,,,SD,
STA00010095,19660304,MAX,32,,,SD,
STA00010095,19660304,MIN,-23,,,SD,
